,Unnamed: 0,comment_id,video_id,author,comment_text,published_at,like_count
137,141,Ugy290FtJIKXCQdRkYt4AaABAg,YZ4N8jH5R_M,@PendekarHandal,nikah sama aku juga gpp ikhlas kok kalo sama komedian mungkin pak jarwo se dikit gak se tuju,2025-11-06T15:51:53Z,0
138,142,UgxEQKU9aJ7yg5Be5gN4AaABAg,YZ4N8jH5R_M,@iyandduparlira8156,up kasus tentara ntt lucky namo yg bunuh se niornya,2025-11-06T15:49:03Z,0
139,143,UgzoBnxvRwLXllwRJi94AaABAg,YZ4N8jH5R_M,@walkerspeedgarage,wah program baru,2025-11-06T15:48:51Z,0
140,144,UgwahEG1WJn1vyXe-It4AaABAg,YZ4N8jH5R_M,@hafidpudinsaleh2833,komedian dulu emng beda pecah sii,2025-11-06T15:42:32Z,0
141,145,UgwXpVSRK0va98ttrUx4AaABAg,YZ4N8jH5R_M,@mbaihaqqi1000,terlalu lucu nih pak jarwo se hat panjang umur pak jarwo,2025-11-06T15:41:45Z,1
142,146,UgyghxDVBviKUS7rbFp4AaABAg,YZ4N8jH5R_M,@anjanisfchannel4969,nama kayak nama anak gw,2025-11-06T15:15:57Z,0
143,147,UgyQGzMyVvaZu_QZSy14AaABAg,YZ4N8jH5R_M,@febrisulistio3811,aki aki tantrum se lalu lucu wkwkwk pak jarwo pak jarwo,2025-11-06T15:13:49Z,0
144,149,UgyfS3gnvjXjf3cTG0d4AaABAg,YZ4N8jH5R_M,@chandraaguskurnia1726,lihat kok mereka tiga p jarwo kwat putri anjani praz teguh mirip ya apa kalian ngelihatnya gitu juga,2025-11-06T14:55:29Z,0
145,150,UgwP6vFZWCh9e4a5pAh4AaABAg,YZ4N8jH5R_M,@AndriDarmawan-c4m,hahahaha,2025-11-06T14:47:48Z,0
146,151,UgwmpZieEF9So06-34x4AaABAg,YZ4N8jH5R_M,@10RRY8,sayang durasi kurang lama ini,2025-11-06T14:43:28Z,0
147,152,UgwsWIbdX9iyNjKLweh4AaABAg,YZ4N8jH5R_M,@Hehehe94-r9s,bang pras mau kaos bang,2025-11-06T14:39:51Z,0
148,153,UgwGUXVYuAvayYQkIsZ4AaABAg,YZ4N8jH5R_M,@Terpanah.Asmara,jarwo kwkw,2025-11-06T14:39:18Z,0
149,155,UgxtoC2xkAv8uobQetB4AaABAg,YZ4N8jH5R_M,@Hafidpradana_,wih pak jalal nih,2025-11-06T14:32:37Z,0
150,156,UgwZVpeJEKblpkrLa294AaABAg,YZ4N8jH5R_M,@Gyadifams992,sk podcast ky gin ada publik figur sma anak y jd tonton y beda dripda yg lain,2025-11-06T14:23:33Z,0
151,157,UgyS98ijvvzBxLguNH94AaABAg,YZ4N8jH5R_M,@Scorpio-id,30 menit tunggu hari minggu bareng frimawan ya pak jarwo 1 32,2025-11-06T14:23:12Z,0
152,158,UgyI6sQTWnt-Xl3pTRJ4AaABAg,YZ4N8jH5R_M,@hilyahanin-r4c,undang azis gagap pras,2025-11-06T14:11:34Z,0
153,159,UgxPyYTifhH4gJqpYkJ4AaABAg,YZ4N8jH5R_M,@anemon12,30 34 jangan sama komedian jgn sama musisi bbg pras musisi komedian juga,2025-11-06T14:09:19Z,1
154,160,Ugyt5r3hznKedC2qh0d4AaABAg,YZ4N8jH5R_M,@xcucuzgaming6852,bang komeng dong plese,2025-11-06T14:06:32Z,0
155,161,UgxvaYIG3cFj_V0MaqJ4AaABAg,YZ4N8jH5R_M,@MisinKren-yw6vm,kurang gacor pak jarwo klo sama anak mah,2025-11-06T13:55:51Z,2
156,162,Ugx8akjjrigZpgbIkPd4AaABAg,YZ4N8jH5R_M,@satriapratamagilang2599,part paling lucu ya cerita masa lalu pak jarwo,2025-11-06T13:53:51Z,1
157,163,UgyTQU1coMeiPUQpBYF4AaABAg,YZ4N8jH5R_M,@anemon12,undang ebel dongg,2025-11-06T13:48:58Z,1
158,164,UgzTi9rSCbsV9RmhGCF4AaABAg,YZ4N8jH5R_M,@DrGaago,ini kocak udah nonton 3x masih lucu,2025-11-06T13:42:20Z,1
159,166,UgwtuoGRxjVqC1TDaNZ4AaABAg,YZ4N8jH5R_M,@fajarnurhuda7522,arti shooting hampir 1 5 bulan lalu,2025-11-06T13:35:41Z,0
160,167,UgxZtjVMId-5oV1BElV4AaABAg,YZ4N8jH5R_M,@MrBramSky85,sinetron ppt 2 2008 psti tuh yg ada adegan pak jarwo yg td ny kaya raya trs jatuh miskin,2025-11-06T13:28:07Z,0
161,168,Ugyx2WL0wd0POVIFgQF4AaABAg,YZ4N8jH5R_M,@lilinterakhir87,pak jarwo komeng bolot jojon diem aja lucu dah,2025-11-06T13:19:36Z,0
162,169,Ugw2QRfnUIVX2eVziX94AaABAg,YZ4N8jH5R_M,@EyangMain,pak jalal sinetron ppt,2025-11-06T13:17:38Z,3
163,170,Ugx65yLFp_UAEgWLEmx4AaABAg,YZ4N8jH5R_M,@chaknoer5185,ini emang ia nomer gw yg dari tahun 2015 juga sama tiap hari banyak yg telpon se hari bisa 5 nomer yg beda,2025-11-06T13:12:56Z,0
164,171,UgznKngETd5CzuodFPV4AaABAg,YZ4N8jH5R_M,@paradise-vb6em,undang gjls min,2025-11-06T13:12:11Z,0
165,172,UgxAIUJmfdOt9v4h60N4AaABAg,YZ4N8jH5R_M,@kempeznugroho,bang komeng dong psti seru jg,2025-11-06T13:10:42Z,0
166,173,UgwDJODJXovmFsOzQIV4AaABAg,YZ4N8jH5R_M,@ibnulatif7952,nex bang komeng,2025-11-06T13:10:14Z,0
167,174,UgwuV6sBChymfj0Q08h4AaABAg,YZ4N8jH5R_M,@m.raiyanalhabsyi9050,ini channel siapa sih yt om ded bajak,2025-11-06T13:08:57Z,0
168,175,UgyQgNHPLWTe2mKpsiB4AaABAg,YZ4N8jH5R_M,@kethukkubon6853,suasana kaya lagi saur anjir,2025-11-06T13:04:52Z,0
169,176,UgyklH-bq6FsaFSR9H94AaABAg,YZ4N8jH5R_M,@siamsetiadi5033,nntn,2025-11-06T13:02:46Z,0
170,177,Ugz3NqC3-vhEjFV4mrJ4AaABAg,YZ4N8jH5R_M,@gieofficiall,undang hada om indro,2025-11-06T12:58:30Z,0
171,178,UgxLyl4ueYu61YqIngp4AaABAg,YZ4N8jH5R_M,@badangyt7406,the legend lg brok yok bisa om indro,2025-11-06T12:56:20Z,0
172,179,UgzzACEx-KJO-ZRw57x4AaABAg,YZ4N8jH5R_M,@JatmikoTeros,zee sama bpknya bisa nih,2025-11-06T12:53:59Z,0
173,180,Ugzy-9T6SicivqGSqDp4AaABAg,YZ4N8jH5R_M,@sirwansirwan7292,coba undang bang komeng,2025-11-06T12:53:58Z,0
174,182,UgyR11aUTpdCS6a473l4AaABAg,YZ4N8jH5R_M,@MandiriWd,pak jarwo diem aja udah bikin tawa jangan lupa join nai muichi zhe 4ri biar len bisa ngerasain menang main nai muichi zhe 4ri ya ges yaa,2025-11-06T12:49:39Z,0
175,183,UgxK1_z61keBkbNXMft4AaABAg,YZ4N8jH5R_M,@haries914,sy yakin abis ini makin banyak yg nelpon,2025-11-06T12:48:38Z,1
176,184,UgyH0UxdVjSDv7W7bex4AaABAg,YZ4N8jH5R_M,@DhnNevermind,jauh se belum rigen pak jarwo udah bikin tawa orang lewat marah,2025-11-06T12:47:46Z,1
177,185,UgwhzkDSZp4rMh8KGi54AaABAg,YZ4N8jH5R_M,@kelilingberkuliner7070,mampir juga mampir gubenur sumatera hadir bupati empat lawang mampir,2025-11-06T12:41:21Z,0
178,189,Ugzf6RyVDklJw1g3h9p4AaABAg,YZ4N8jH5R_M,@Diahmayasari1881,next pak haji andre sama nzy sama2 kocak undang dong min pojok terminal,2025-11-06T12:24:38Z,1
179,190,UgySW1FaUyZvnQE1x6J4AaABAg,YZ4N8jH5R_M,@shangrila9530,jarwo kwat the best salah satu idola gw niiyy,2025-11-06T12:21:37Z,0
180,191,Ugz7htBlQhn2wXYd6_Z4AaABAg,YZ4N8jH5R_M,@mfalatas,salah satu tokoh se niman favorit se jak masih peran wapres ren juga pak jarwo bisa henti rokok se cara spontan se hat se lalu pak jarwo juga bang pras,2025-11-06T12:11:53Z,1
181,192,UgzwL-1CRl32xhBc2nh4AaABAg,YZ4N8jH5R_M,@trisunandar,sinetron jatuh miskin pa jalal,2025-11-06T12:09:54Z,0
182,193,UgzZlGYpbxnJzYCTvfV4AaABAg,YZ4N8jH5R_M,@adhebayy6545,next hj bolot,2025-11-06T12:05:50Z,0
183,194,UgyX6-CwTdZVRrsVFUR4AaABAg,YZ4N8jH5R_M,@NandaKurniawan-l6d,kurang lama full ngakak anjir,2025-11-06T12:04:53Z,0
184,195,UgxbBAzHHPeVGjzY0dN4AaABAg,YZ4N8jH5R_M,@SabrinaUtari-v7j,bosan rungkad buru join paste4d,2025-11-06T11:59:20Z,0
185,196,Ugx0rz0AFke6ilgpFj94AaABAg,YZ4N8jH5R_M,@aadipo6703,7 49 ngaruhnya muka pak,2025-11-06T11:46:13Z,0
186,197,UgxYfKV4sKafSpAZCvt4AaABAg,YZ4N8jH5R_M,@Lgmnee,15 11,2025-11-06T11:44:15Z,0
187,198,Ugyj-30Wxswgr4NrZ_R4AaABAg,YZ4N8jH5R_M,@user-sk2mi4yc9o,tolong pada staf anterin orang tua ini studio indra,2025-11-06T11:44:12Z,0
188,199,UgzNPqZY3oCdNtrBXdB4AaABAg,YZ4N8jH5R_M,@aadipo6703,3 34 tu jokes terbang sila aladin pras gak ngeh,2025-11-06T11:41:56Z,0
189,200,Ugzoyv_nS7k-SKJ_nwN4AaABAg,YZ4N8jH5R_M,@WicardaSand,kocak and ngakak parah sih yuk bareng kurirlot,2025-11-06T11:38:58Z,0
190,201,Ugw5ZzbHbYxpZpwVG-J4AaABAg,YZ4N8jH5R_M,@rizkysahrulramadhan681,emosi buat tawa se dih haru,2025-11-06T11:29:39Z,0
191,202,Ugxk6gOSrBKdI5Yd7tF4AaABAg,YZ4N8jH5R_M,@Mumbol23,pak jarwo marah2 mulu,2025-11-06T11:25:15Z,2
192,203,UgxMIRwoxq2TuUTt68Z4AaABAg,YZ4N8jH5R_M,@sadtwelv4239,next komeng dong om botak,2025-11-06T11:24:26Z,0
193,204,UgwiICEhvyx_MyLoWOF4AaABAg,YZ4N8jH5R_M,@jajangrijak817,mantap,2025-11-06T11:24:10Z,0
194,205,Ugyc7kBc7Lk_VnBIBVZ4AaABAg,YZ4N8jH5R_M,@Haiiheloow,bang prass ton sama cing abdel dong,2025-11-06T11:21:46Z,0
195,206,UgyfLU4i7U2nNydUxo14AaABAg,YZ4N8jH5R_M,@REZACREATORLIVE,like,2025-11-06T11:14:49Z,1
196,211,UgwMa7KEnzQK90Gd_J14AaABAg,YZ4N8jH5R_M,@andrewputrakurniawan39,se mangat,2025-11-06T11:00:43Z,0
197,213,UgxVOoHLPT_84w3vjwV4AaABAg,YZ4N8jH5R_M,@sinatryaian6800,good,2025-11-06T10:41:23Z,0
198,214,UgzAH2TGVIn3c7nXnUl4AaABAg,YZ4N8jH5R_M,@raja-n2q8j,anj pecah bngt tawa gua,2025-11-06T10:41:22Z,0
199,215,UgwjVsgk90BSoq_wQs54AaABAg,YZ4N8jH5R_M,@johnjinx8729,next bng komeng dong bng praz,2025-11-06T10:38:36Z,0
200,216,UgwSLe5n0_eE4jpdc3J4AaABAg,YZ4N8jH5R_M,@user_myUtami,besok2 bang mastur ama anak yg ganteng,2025-11-06T10:35:04Z,0
201,217,UgzayiCcfJgNukv4SEt4AaABAg,YZ4N8jH5R_M,@Kepler188,nex bng mndra sma anknya,2025-11-06T10:31:18Z,0
202,218,UgwY7PmLVon07QEc3ux4AaABAg,YZ4N8jH5R_M,@pakp9006,saran aja bang kalo minum kopi yang panas jangan taruh gelas plastik,2025-11-06T10:30:14Z,0
203,219,UgziZCwIT_-4DXwVl7R4AaABAg,YZ4N8jH5R_M,@ayungmashuri9323,oke arti minggu pak jarwo ada frimawan,2025-11-06T10:29:31Z,0
204,220,UgyYtJVH7Ip3XLiRp9h4AaABAg,YZ4N8jH5R_M,@riskijess85,mkin sepi tonton praz se karang kalah ama pwk gofarr,2025-11-06T10:16:57Z,1
205,221,UgwNcMShDDEypc8byPh4AaABAg,YZ4N8jH5R_M,@dim3022,next limbad ama anak pras tp gmna ya cara wawancara limbad,2025-11-06T10:14:35Z,0
206,222,UgzqqaoIoo8Xe91V3NF4AaABAg,YZ4N8jH5R_M,@ferma05,se hat se lalu pak jalal,2025-11-06T10:10:42Z,0
207,223,UgwqqAIbKmymBwpOoNN4AaABAg,YZ4N8jH5R_M,@Danthesatrya,se hat se hat terus pak jarwo se lalu hibur,2025-11-06T10:06:17Z,1
208,224,UgwBgu6bA2ZaKDh7Hp54AaABAg,YZ4N8jH5R_M,@Jennyhang418,kok kangen ebel ya,2025-11-06T10:03:49Z,0
209,225,UgxLOrGZfFXkWFgK52R4AaABAg,YZ4N8jH5R_M,@rafiardika9047,sarann aja nihh terminal chanel panjangin durasi jadi se jam kalo se tengah jam 40 menit kurangg,2025-11-06T10:00:25Z,0
210,226,Ugwj_EMZjAM5pz3cfe54AaABAg,YZ4N8jH5R_M,@OpekKlip,cara ambil gambar jahuan min kurang enak lihat,2025-11-06T09:52:08Z,1
211,227,UgxAVWVtB6HJONHPeAh4AaABAg,YZ4N8jH5R_M,@mahanteshhunakunti-8050,kyt4d nggak nyangka topik ini bisa bahas se asyik ini,2025-11-06T09:49:56Z,0
212,228,UgxKYBJo_Tqvj9sj0Ad4AaABAg,YZ4N8jH5R_M,@ВагифАврумов,video singkat tapi makna kyt4d respect,2025-11-06T09:49:56Z,0
213,229,Ugztw4VGFU-nDQErWKd4AaABAg,YZ4N8jH5R_M,@DoubleMeaningGamer07,video singkat tapi makna kyt4d respect,2025-11-06T09:49:56Z,0
214,230,UgzMowawhb6N5Jxjnj54AaABAg,YZ4N8jH5R_M,@ShahbazAbbasiyt-q1z,kyt4d nggak nyangka topik ini bisa bahas se asyik ini,2025-11-06T09:49:54Z,0
215,231,UgxKek3dPSiaPa7eDqt4AaABAg,YZ4N8jH5R_M,@sagarbhai9797,pesan positif banget kyt4d se tuju se ratus persen,2025-11-06T09:49:54Z,31
216,232,Ugxim33Pn_EZ0gHv3fh4AaABAg,YZ4N8jH5R_M,@Rajabfamily_edtiz,kyt4d ngerasa relate banget sama isi video ini,2025-11-06T09:49:42Z,0
217,233,UgwUqKhKNr5yL9kiWRJ4AaABAg,YZ4N8jH5R_M,@banula_s_tech,bawa tenang tapi yakin kyt4d suka banget,2025-11-06T09:49:38Z,0
218,234,UgwuOjJCAxNI9ZxN2KF4AaABAg,YZ4N8jH5R_M,@westyoungeenn,kyt4d suka banget sama editing slow mo ren parah,2025-11-06T09:47:10Z,0
219,235,UgwgiTNqb9bMr-vVNKV4AaABAg,YZ4N8jH5R_M,@Victormathias233,se tiap kali nonton kyt4d se lalu dapet insight baru,2025-11-06T09:47:07Z,0
220,236,UgytlO3u3nnLqJ11St14AaABAg,YZ4N8jH5R_M,@NidaKhan-gr8my,ini baru konten yang edukatif tapi tetap seru kyt4d dukung,2025-11-06T09:46:59Z,0
221,237,Ugyvm1CWeMj5LJtXcRd4AaABAg,YZ4N8jH5R_M,@Pulsar__125c,kyt4d suka banget tone humor nggak maksa tapi lucu,2025-11-06T09:46:47Z,0
222,238,UgxuS1YUXKKZc32pcQh4AaABAg,YZ4N8jH5R_M,@UnbreakableSpirit7766,wah kamu kreatif banget kyt4d kagum sama ide ide,2025-11-06T09:46:46Z,0
223,239,Ugyvk7XtUDIQ8Q8gVgV4AaABAg,YZ4N8jH5R_M,@TrueTrend12,kyt4d suka banget sama hasil akhir video satisfying,2025-11-06T09:46:46Z,0
224,240,UgylNptFKbsR7EF2VGJ4AaABAg,YZ4N8jH5R_M,@Regix-k,kyt4d suka konsep yang se derhana tapi impactful,2025-11-06T09:46:46Z,0
225,241,UgzmH_H5cbf404hWXX14AaABAg,YZ4N8jH5R_M,@onlypentom,kyt4d suka konsep yang se derhana tapi impactful,2025-11-06T09:46:45Z,0
226,242,UgyFGjyIAYkFFFYklIJ4AaABAg,YZ4N8jH5R_M,@motivesuperbwords2003,kyt4d suka banget se tiap detail visual niat banget,2025-11-06T09:46:17Z,0
227,243,UgyXA7mhdy6AC-3jZvZ4AaABAg,YZ4N8jH5R_M,@BoufaBoufa-o2o,kyt4d suka banget sama se mangat video ini,2025-11-06T09:46:17Z,0
228,244,UgyDeOJkXiKrcn8hDsR4AaABAg,YZ4N8jH5R_M,@reenameena7702,kyt4d suka cara kamu nyusun kalimat natural banget,2025-11-06T09:46:17Z,0
229,245,UgzbAM94h4kYl8KOTtN4AaABAg,YZ4N8jH5R_M,@IbrhimdfaallaAlhmdi,kualitas suara jernih banget kyt4d suka dengerinnya,2025-11-06T09:46:17Z,0
230,246,UgyVeeUFE-WkUrzBwtV4AaABAg,YZ4N8jH5R_M,@AKM__kalikatech,topik tarik banget kyt4d nggak nyesel klik,2025-11-06T09:46:17Z,0
231,247,Ugx83i0nuWdSGYwNLed4AaABAg,YZ4N8jH5R_M,@LASTride-z3j,jelas bikin rumit jadi mudah kyt4d kagum,2025-11-06T09:45:51Z,0
232,248,UgzDe8URughgTGdE7a14AaABAg,YZ4N8jH5R_M,@AriyoErshadian,wah vibes positif banget kyt4d jadi ikut happy,2025-11-06T09:45:48Z,0
233,249,Ugyz1wxlQTTgTJ6aYEB4AaABAg,YZ4N8jH5R_M,@KidsRhymesFactory,kyt4d bener inspirasi dari video ini,2025-11-06T09:45:48Z,0
234,250,UgwOLCoeLcAB0W3zAnN4AaABAg,YZ4N8jH5R_M,@vuonggia84,wah visual manja mata kyt4d suka banget,2025-11-06T09:45:48Z,0
235,251,UgwzWwBRx-mhBTxrq8x4AaABAg,YZ4N8jH5R_M,@BadalDas-sc3mu,kyt4d bener inspirasi dari video ini,2025-11-06T09:45:48Z,0
236,252,UgzfYqlIV8EfDFPZF7h4AaABAg,YZ4N8jH5R_M,@TTID-h4j,wah vibes positif banget kyt4d jadi ikut happy,2025-11-06T09:45:47Z,0
237,253,Ugw7fFqRxIN_cnmHm2d4AaABAg,YZ4N8jH5R_M,@PrinceShukla3k,kyt4d suka banget sama se mangat video ini,2025-11-06T09:45:47Z,0
238,254,Ugy9TTZw9uoHMb851Ch4AaABAg,YZ4N8jH5R_M,@Shankardance22,wah visual manja mata kyt4d suka banget,2025-11-06T09:45:47Z,0
239,255,UgxxC_0ofQ7l5zsc1MN4AaABAg,YZ4N8jH5R_M,@himanshuPrajapati-n3m,jelas bikin rumit jadi mudah kyt4d kagum,2025-11-06T09:45:47Z,0
240,256,UgydKvxYi9TI-y9KtnN4AaABAg,YZ4N8jH5R_M,@galihsaputra7091,mbkx kok gk d kasih minum,2025-11-06T09:43:00Z,0
241,257,UgwK-NjdZPbMal5743J4AaABAg,YZ4N8jH5R_M,@aryazawa,h malih h bolot se lanjut,2025-11-06T09:40:04Z,0
242,258,UgzouIRANJKu_AC2ZeF4AaABAg,YZ4N8jH5R_M,@dediyusup4548,undang fajar sama maelle lagi,2025-11-06T09:38:16Z,0
243,259,UgzseUt9-E0vLINw4hN4AaABAg,YZ4N8jH5R_M,@yoean194,wkwkwkwkk,2025-11-06T09:34:22Z,0
244,260,Ugzdjw0Fg-VYEfxIl-F4AaABAg,YZ4N8jH5R_M,@zubaidahhasanmirdad5965,tawa bang pras renyah banget,2025-11-06T09:31:40Z,0
245,261,UgzbbAL7Ql57fJhRjC14AaABAg,YZ4N8jH5R_M,@fahrujiprisnianta5957,praz nyata umur baru 34 tua saya nyata saya 37 tahun 4 bulan lagi 38 kira praz ini umur kaka saya,2025-11-06T09:30:46Z,0
246,262,Ugwzti5M4a5UQ35h42l4AaABAg,YZ4N8jH5R_M,@anasilvia7230,6 35 kalo bolih saran ada kopi ada camil agar asam lambung gk parah,2025-11-06T09:27:49Z,4
247,263,Ugz-DQyO3TCTD5_eiE14AaABAg,YZ4N8jH5R_M,@AyuLestari-k3d7s,gua kasih tau ni main insan4d ga ada jelek jelek kasih bagus terus ni gua gabung dah se karang pasti kasih apa lagi member baru manja terus,2025-11-06T09:20:21Z,0
248,264,UgzWdo87to0PVPMDvMN4AaABAg,YZ4N8jH5R_M,@ClipsperViewral,se menjak saya jadi clipsper bagi podcast close the dor saya rasa begitu rame viewer terima kasih close the dor obat ini sangat ampuh percaya atau tidak percaya saya sudah minum,2025-11-06T09:13:40Z,4
249,265,UgweGLVEYV9g_OBBSYJ4AaABAg,YZ4N8jH5R_M,@mimiedralea8258,undang niken salindri praz,2025-11-06T09:10:17Z,0
250,266,Ugz7z_0Qhwc5AnsD1qh4AaABAg,YZ4N8jH5R_M,@Denaya24,prasteguh banyak tawa gak ada yang lucu dia juga tawa aneh tapi nyata,2025-11-06T08:56:55Z,1
251,267,UgwaRnkTZnS_KUnilx14AaABAg,YZ4N8jH5R_M,@BattleTechId,kalo mau aman pake samsung langsung otomatis blokir kalau yang lain harus aktif manual dulu,2025-11-06T08:55:58Z,0
252,268,UgyPfyPQsS1MhnxK_qV4AaABAg,YZ4N8jH5R_M,@LukmanHakim-b6x,yg blm nonton makan siang dlu siapaa,2025-11-06T08:54:39Z,7
253,269,Ugxzoa7GyrJNrsUoSLN4AaABAg,YZ4N8jH5R_M,@CalvinSianipar-i7o,undang tikum bang pras,2025-11-06T08:49:41Z,0
254,270,Ugz2Zn5CjmX-hVxhJGJ4AaABAg,YZ4N8jH5R_M,@SyarifHasibuan-cq2uw,se hat se lalu pak jarwo masih ingat dengan saya yg gedung ismail marzuki,2025-11-06T08:40:54Z,0
255,271,UgyndnIMewHFt2-aJEF4AaABAg,YZ4N8jH5R_M,@donias8426,entah napa lebih suka liat prass sini,2025-11-06T08:38:03Z,0
256,272,UgxLCqRdIy-v_Q13K1t4AaABAg,YZ4N8jH5R_M,@alifmerdeka9112,bang komeng udah bom klo bom undang dong,2025-11-06T08:26:34Z,0
257,273,UgxreuBZQE3QfQL_g6l4AaABAg,YZ4N8jH5R_M,@AdnanGabutz,anak malah lebih mirip praz,2025-11-06T08:22:25Z,1
258,274,UgwRfhQ6p64iHKDaIOV4AaABAg,YZ4N8jH5R_M,@adefebrian4264,emosi teruss,2025-11-06T08:21:47Z,1
259,275,UgzqN_l4EnrtSzcLSbF4AaABAg,YZ4N8jH5R_M,@wongtegalan5614,rindu haji jalaludin,2025-11-06T08:21:24Z,4
260,276,Ugy8cylCJQo-VI-9NHl4AaABAg,YZ4N8jH5R_M,@margarethahutagaol1283,bintang tamu pak jarwo kok asa cepet banget ya gag rasa saking lucu,2025-11-06T08:13:18Z,6
261,277,UgxQ_yULDuHkn44tZcJ4AaABAg,YZ4N8jH5R_M,@BoboMariani,wajah tu sdh lucu sleepy man mata kalup,2025-11-06T08:13:05Z,0
262,278,UgyGjTWnph0Eb-F1smB4AaABAg,YZ4N8jH5R_M,@litajamallias.pd.9019,bentar bgt sih,2025-11-06T08:10:57Z,1
263,279,UgxvuHARflxgZBHqGph4AaABAg,YZ4N8jH5R_M,@TuUpdate26,pras vs jarwo pas banget kompak,2025-11-06T08:07:26Z,0
264,280,UgyRvARykJI8cZOF6954AaABAg,YZ4N8jH5R_M,@perahukertas5566,34 00 tp bnr koq cm ttg komitmen gw stop narkoba y cm komitmn utk stop so klo ada yg bilang susah candu dll itu cm bullshit gengsi emang g ada niat stop j,2025-11-06T08:01:53Z,1
265,281,Ugw1X-w9DcjxCHvAhnZ4AaABAg,YZ4N8jH5R_M,@MuhhamadLazim,hh,2025-11-06T07:58:07Z,0
266,282,UgyM2QBlmQme4Ey1s3Z4AaABAg,YZ4N8jH5R_M,@BeraniBicaraTime,aktif fitur untuk nolak spam otomatis pak jarwok itu spam,2025-11-06T07:57:30Z,0
267,283,Ugyo0jGIuIcaoPYvOTx4AaABAg,YZ4N8jH5R_M,@ardynapramudhita7665,durasi kurang lama bang pras tambahin durasi biar nontonnya puas,2025-11-06T07:55:23Z,0
268,284,Ugy-3q1aevSrmQaRd8l4AaABAg,YZ4N8jH5R_M,@bektibeckofficial,ada yg kurang iklan se dot wc blm ada halte,2025-11-06T07:52:30Z,0
269,285,UgywFnsvDq6rDSXB9w54AaABAg,YZ4N8jH5R_M,@FauziMasrudi,awal2 menit 14 tanya mau meni menit 29 50 tanya sdh meni,2025-11-06T07:43:00Z,0
270,286,UgzLzjYLVX6A4_mOorx4AaABAg,YZ4N8jH5R_M,@aidilam0512,salah satu podcast lucu prazz teguh,2025-11-06T07:40:37Z,1
271,288,Ugz6BP0WaN6pMFCM5wN4AaABAg,YZ4N8jH5R_M,@FatdeliArdiansyah,haha,2025-11-06T07:36:56Z,0
272,289,UgwENXVfOQkLChs9DG94AaABAg,YZ4N8jH5R_M,@Chandra_450,ini syuting podcastnya se belum anak pak jarwo nikah se dang anak pak jarwo nikah udah 4 tahun yang lalu lama juga upload video ya banyak stok konten arti,2025-11-06T07:35:34Z,0
273,290,UgwW51CFtw99i0Hb2ap4AaABAg,YZ4N8jH5R_M,@alfiansfnl,makin kit aja durasi makin sini,2025-11-06T07:32:34Z,0
274,291,UgzdeHQFfmUM7mV-z1R4AaABAg,YZ4N8jH5R_M,@FafaBatra3,pak jarwo blm gerak kita udah se nyum nahan tawan pas ngomong langsung daar,2025-11-06T07:31:09Z,5
275,292,UgyRstX6huapWP77SHV4AaABAg,YZ4N8jH5R_M,@banana-agassi,bang mandra sm anak2nya yg cewe dong,2025-11-06T07:29:58Z,0
276,293,UgwutOQWaJlzpRu58KB4AaABAg,YZ4N8jH5R_M,@BismillahAlhamdulillah-t7v,pak jarwo emang lucu bgt,2025-11-06T07:21:07Z,0
277,294,UgwOrWBNdbdRNQss-ud4AaABAg,YZ4N8jH5R_M,@10.Biantara,wahh,2025-11-06T07:17:59Z,0
278,295,Ugy9-If-1iVoZ2fciK94AaABAg,YZ4N8jH5R_M,@anakbaik7168,lu bisa ngundang bang komeng pras,2025-11-06T07:16:29Z,0
279,297,Ugz83R-r9gGe79La-ap4AaABAg,YZ4N8jH5R_M,@fabryando,pasti yg telpon org2 future forex dsb,2025-11-06T07:14:50Z,0
280,298,UgwpCv2SpUMjWT8yhO54AaABAg,YZ4N8jH5R_M,@ariefmaulana3865,undang komeng dong,2025-11-06T07:11:10Z,0
281,299,UgwZ1BE6gB0DV92KyAt4AaABAg,YZ4N8jH5R_M,@dariuz-sihite,jarwo kwat jd jarwo lemah klo depan putri 27 50 itu mh bukan nakal pak jarwo itu masuk kriminill,2025-11-06T07:08:06Z,2
282,300,UgxDkywI6lF1FFzgKRB4AaABAg,YZ4N8jH5R_M,@danang_sutowijoyo,ren ini tunggu anak eko patrio smaa mas ekonya donk,2025-11-06T07:06:10Z,0
283,301,Ugw5BAFBif2G4ztNdi94AaABAg,YZ4N8jH5R_M,@MelindaAP-s9j,koo cepett bingiitt,2025-11-06T07:06:08Z,0
284,302,Ugxk-xZ4qsozcqeFWoR4AaABAg,YZ4N8jH5R_M,@AdityaSuwandi,daripada nonton podcast tv mending sini real asik gada yg buat canda dapet seru lagi,2025-11-06T07:01:38Z,0
285,303,UgyD3PMml_yWqV0NnQF4AaABAg,YZ4N8jH5R_M,@daliiki4225,hahahaha,2025-11-06T06:57:46Z,0
286,304,UgyT-V45o9bnyI-AGYV4AaABAg,YZ4N8jH5R_M,@Boriel_Muaythai,next h malih h bolot dong min,2025-11-06T06:56:39Z,10
287,305,UgxgKWVpmBTGbLQ3a1R4AaABAg,YZ4N8jH5R_M,@MidArtWorld,emg bner2 lawak dengan persona marah2 baik sampai saat ini,2025-11-06T06:55:33Z,0
